author,title,description,url,source,category,language,country,published_at,full_text,sentiment
,Gaslieferstopp „direkter Angriff“ Moskaus,"Mit einem Lieferstopp für russisches Gas für Polen und Bulgarien gibt es im Gefolge des Ukraine-Krieges die nächste Eskalation. Der russische Staatskonzern Gasprom bestätigte den Lieferstopp, weil die Unternehmen PGNiG und Bulgargas nicht rechtzeitig in Rubel gezahlt hätten. Sofia und Warschau betonten dagegen, ihre Verpflichtungen erfüllt zu haben. Alle Zahlungen, die der Vertrag erforderlich mache, seien rechtzeitig getätigt worden, teilte etwas die bulgarische Regierung mit. Polens Regierungschef Mateusz Morawiecki bezeichnete den Lieferstopp als „direkten Angriff“ auf sein Land.",https://orf.at/stories/3262226/,ORF.at,general,de,at,2022-04-27T11:52:55+00:00,"Mit einem Lieferstopp für russisches Gas für Polen und Bulgarien gibt es im Gefolge des Ukraine-Krieges die nächste Eskalation. Der russische Staatskonzern Gasprom bestätigte den Lieferstopp, weil die Unternehmen PGNiG und Bulgargas nicht rechtzeitig in Rubel gezahlt hätten. Sofia und Warschau betonten dagegen, ihre Verpflichtungen erfüllt zu haben. Alle Zahlungen, die der Vertrag erforderlich mache, seien rechtzeitig getätigt worden, teilte etwas die bulgarische Regierung mit. Polens Regierungschef Mateusz Morawiecki bezeichnete den Lieferstopp als „direkten Angriff“ auf sein Land.
„Diesmal hat Russland die Grenze des Imperialismus, des Gasimperialismus, noch einen Schritt weiter verschoben“, sagte Morawiecki am Mittwoch im Parlament in Warschau. Russland wolle sich mit dem Schritt dafür rächen, dass Polen eine Reihe von Oligarchen und Unternehmen mit Sanktionen belegt hat, darunter auch der Staatskonzern Gasprom.
Russland hatte zuvor seine Gaslieferungen an Polen wie angekündigt eingestellt. „Der Hahn wurde zugedreht“, bestätigte Polens Klimaministerin Anna Moskwa im polnischen Hörfunk. Durch die „Jamal“-Pipeline fließe kein russisches Gas mehr. Kurz darauf bestätigte auch Bulgariens Energieminister Alexandar Nikolow die Einstellung der russischen Gaslieferungen.
Gasprom warnte Polen und Bulgarien, russisches Gas anzuzapfen, das über ihr Gebiet an andere Länder geliefert wird. „Wenn sie unerlaubt russisches Gas aus den Transitmengen für Drittländer entnehmen, werden die Transitlieferungen in dieser Höhe gesenkt.“ Über die „Jamal“-Pipeline, die für Österreich nicht von Relevanz ist, fließt normalerweise Gas über Tausende Kilometer von Russland über Belarus nach Polen und bis nach Mallnow im deutschen Bundesland Brandenburg, wo das Gas übernommen und Richtung Westeuropa weitergeleitet wird.
Allerdings hat die Bedeutung der Verbindung zuletzt abgenommen. Nach Zahlen der deutschen Netzagentur floss durch „Jamal“ in den vergangenen Wochen wenig bzw. kein Gas mehr nach Deutschland. Wichtigste Verbindung zwischen Russland und Deutschland ist die Ostsee-Pipeline „Nord Stream 1“, die Polen und Belarus umgeht.
Nikolow warf Russland vor, Gas als politische und wirtschaftliche Waffe einzusetzen. Auch EU-Kommissionspräsidentin Ursula von der Leyen sagte, es sei ein „weiterer Versuch Russlands, Gas als Erpressungsinstrument einzusetzen“. Man sei auf eine solche Lage vorbereitet. „Es gibt einen klaren Plan. Die europäische Antwort wird eine gemeinsame sein“, sagte dazu Bulgariens Ministerpräsident Kiril Petkow. Nikolow will am Donnerstag zusammen mit dem stellvertretenden Ministerpräsidenten Assen Wassiljew nach Brüssel reisen, um die Lage mit EU-Vertretern zu besprechen.
Gazprom's announcement is another attempt by Russia to blackmail us with gas.We are prepared for this scenario. We are mapping out our coordinated EU response.Europeans can trust that we stand united and in solidarity with the Member States impacted.
Polen hält die Auswirkungen der russischen Entscheidung auf das eigene Land für gering. Morawiecki sagte in diesem Zusammenhang, Polen habe genug Gasvorräte. Die Energieversorgung sei gesichert. „Wir haben in den vergangenen Monaten Gas in polnische Speicher gepumpt. Ich betone, in polnische Speicher, nicht in Speicher in Deutschland in russischem Besitz.“
Auch Bulgarien hat nach eigenen Angaben Schritte zur alternativen Gasversorgung unternommen. Vorerst sei keine Begrenzung des Verbrauchs notwendig. Die Versorgung wichtiger Abnehmer mit Gas ist laut Nikolow für mindestens einen Monat gesichert. Das ärmste EU-Land Bulgarien ist seit 2007 Unionsmitglied, aber noch immer fast komplett von Gaslieferungen aus Russland abhängig. Ein Anschluss an das Netz des benachbarten Griechenlands soll im Juni fertig sein. Damit will Bulgarien Gas auch aus anderen Ländern beziehen.
Hintergrund des Gaskonflikts mit Russland ist ein Streit über die Zahlungsmodalitäten. Kreml-Chef Wladimir Putin hatte im März gefordert, dass westliche Staaten mit Wirkung zum 1. April Konten bei der Gasprombank eröffnen, um Lieferungen zu bezahlen. Andernfalls würden die Lieferungen an „unfreundliche“ Länder eingestellt. Nach einem von Putin unterzeichneten Dekret können die Zahlungen weiter in Euro oder Dollar auf das russische Konto eingezahlt werden. Die Gasprombank konvertiert das Geld in Rubel und überweist den Betrag in der russischen Währung an Gasprom.
Bevor hier Fake News der russischen Propaganda weiter verbreitet werden. Die OMV bezahlt  Gaslieferungen aus Russland selbstverständlich weiterhin in Euro. Österreich hält sich auf Punkt und Beistrich an die gemeinsam beschlossenen EU-Sanktionen.
Laut Reuters gibt es Informationen, dass Polen und Bulgarien die von Gasprom vorgegebenen Zahlungskonditionen abgelehnt haben. In Österreich habe die OMV den Angaben zufolge die Bedingung, dass die Gelder für geliefertes Gas bei der Gasprombank in Euro eingezahlt und dann in Rubel konvertiert werden, angenommen.
„Die OMV bezahlt Gaslieferungen aus Russland selbstverständlich weiterhin in Euro“, so Bundeskanzler Karl Nehammer, der via Twitter einem in sozialen Netzwerken zirkulierenden Bericht, wonach Österreich seine Gasrechnungen in Rubel bezahle, als „Fake News der russischen Propaganda“ bezeichnete. Der heimische Energieregulator E-Control bestätigte indes Regierungsangaben, wonach Russland auch nach einem entsprechenden Stopp für Polen und Bulgarien weiterhin Erdgas nach Österreich liefert.
Die Lieferung von russischem Transitgas laufe nach wie vor plangemäß, hieß es am Mittwoch unter anderem auch aus Ungarn. Die ausbleibenden Gaslieferungen für Bulgarien würden nicht zugleich einen Stopp des Gastransits durch Bulgarien bedeuten, so der ungarische Außenminister Peter Szijjarto.
Auch in Tschechien liegen nach Regierungsangaben bisher keine Anzeichen oder Informationen für eine Unterbrechung seiner Gasversorgung vor. Allerdings müsse man auf jedes Szenario vorbereitet sein, nachdem Russland erklärt habe, die Belieferung Polens und Bulgariens gestoppt zu haben, sagte Ministerpräsident Petr Fiala.
Auch der deutsche Energiekonzern Uniper erwartet derzeit keine Einschränkungen für Lieferungen nach Deutschland. Die deutsche Gaswirtschaft schlug dennoch Alarm. „Wir müssen jetzt Gas sparen, damit wir im Winter genug haben“, sagte der Chef des Verbandes Zukunft Gas, Timm Kehler, am Mittwoch per Aussendung.
Die Märkte hätten bereits mit Preissprüngen reagiert. Der Lieferstopp für Polen und Bulgarien zeige, dass die Lieferung tatsächlich zum Spielball des politischen Kalküls von Russland geworden sei. Offenbar wolle Russland die Speicherfüllung für den nächsten Winter in den Mittelpunkt der Diskussion rücken und den Westen so herausfordern.
Nach Ansicht des Energieexperten Simone Tagliapietra vom Brüsseler Wirtschaftsinstitut Bruegel ist der Lieferstopp ein Wendepunkt in den Energiebeziehungen zu Russland. „Und sie könnte ein Vorgeschmack auf ähnliche Schritte gegen andere europäische Länder in den kommenden Wochen sein.“ Die europäischen Regierungen müssten Notfallmaßnahmen ergreifen, um die Versorgungssicherheit zu gewährleisten. „Jede Milliarde Kubikmeter Gas, die nicht verbraucht wird, ist jetzt wichtig.“
Vor dem Hintergrund des russischen Krieges gegen die Ukraine versucht der Westen, seine Abhängigkeit von russischen Energielieferungen zu verringern. Ein sofortiges Öl- und Gasembargo lehnen Österreich, Deutschland und andere Staaten aus Furcht vor schweren wirtschaftlichen Schäden ab. Österreich bezieht 80 Prozent der Gasimporte aus Russland und kann kurzfristig nicht ohne große Probleme für die Wirtschaft darauf verzichten.
red, ORF.at/Agenturen",Negative
ccolina,Poland and Slovenia to host volleyball world championship,"Poland and Slovenia will host this year men&#8217;s volleyball world championship scheduled for Aug. 26-Sept. 11 after Russia were stripped of the event, Polish Prime Minister Mateusz Morawiecki said on Thursday. The international volleyball federation (FIVB) stripped Russia of the tournament in March after its invasion of Ukraine, which Moscow says is a &#8220;special operation&#8221;. [&#8230;]The post Poland and Slovenia to host volleyball world championship appeared first on Inquirer Sports.",https://sports.inquirer.net/458607/poland-and-slovenia-to-host-volleyball-world-championship,Inquirer Sports | Philippines Sports News Website,sports,en,us,2022-04-14T10:30:50+00:00,[ERROR: 403 Client Error: Forbidden for url: https://sports.inquirer.net/458607/poland-and-slovenia-to-host-volleyball-world-championship],NA
,"Russian-made missile falls on eastern Poland, killing 2",Polish Prime Minister Mateusz Morawiecki said the government was investigating and raising its military preparedness.,https://www.businesstoday.in/latest/world/story/russian-made-missile-falls-on-eastern-poland-killing-2-352996-2022-11-16?utm_source=rssfeed,Business Today | Latest Stock Market And Economy News India,business,en,in,2022-11-16T01:42:57+00:00,"Home
Market
BT TV
Reels
Menu

Poland said early Wednesday that a Russian-made missile fell in the eastern part of the country, killing two people in a blast that marked the first time since the invasion of Ukraine that Russian weapons came down on a NATO country.
Ukrainian President Volodymyr Zelenskyy decried the strike as “a very significant escalation” of the war.
Polish Prime Minister Mateusz Morawiecki said the government was investigating and raising its military preparedness.
A statement from the Polish Foreign Ministry identified the missile as being made in Russia. But President Andrzej Duda was more cautious about its origin, saying that officials did not know for sure who fired it or where it was made. He said it was “most probably” Russian-made but that is being still verified.
“We are acting with calm,” Duda said. “This is a difficult situation.”
Meanwhile, NATO Secretary-General Jens Stoltenberg called an emergency meeting for later in the day of the alliance’s envoys to discuss the events close to the Ukrainian border in Poland.
The UN Security Council also planned to meet Wednesday for a previously scheduled briefing on the situation in Ukraine. The strike in Poland was certain to be raised.
In their statements, Poland and NATO used language that suggested they were not treating the missile blast as a Russian attack, at least for now.
Poland’s statement did not address the circumstances of the strike, including whether it could have been a targeting error or if the missile could have been knocked off course by Ukrainian defenses. A NATO statement called it a “tragic incident.”
If Russia had deliberately targeted Poland, it would risk drawing the 30-nation alliance into the conflict at a time when it is already struggling to fend off Ukrainian forces.
Polish media reported that the strike took place in an area where grain was drying in Przewodów, a village near the border with Ukraine.
The Russian Defense Ministry denied being behind “any strikes on targets near the Ukrainian-Polish border” and said in a statement that photos of purported damage “have nothing to do” with Russian weapons.
Polish Foreign Minister Zbigniew Rau summoned the Russian ambassador and “demanded immediate detailed explanations,” the government said.
The strike came to light Tuesday as Russia pounded Ukraine’s energy facilities with its biggest barrage of missiles yet, striking targets across the country and causing widespread blackouts.
The barrage also affected neighboring Moldova. It reported massive power outages after the strikes knocked out a key power line that supplies the small nation, an official said.
The missile strikes plunged much of Ukraine into darkness and drew defiance from Zelenskyy, who shook his fist and declared: “We will survive everything.”
In his nightly address, the Ukrainian leader said the strike in Poland offered proof that “terror is not limited by our state borders.”
“We need to put the terrorist in its place. The longer Russia feels impunity, the more threats there will be for everyone within the reach of Russian missiles,” Zelenskyy said.
Russia fired at least 85 missiles, most of them aimed at the country’s power facilities, and blacked out many cities, he said.
The Ukrainian energy minister said the attack was “the most massive” bombardment of power facilities in the nearly 9-month-old invasion, striking both power generation and transmission systems.
The minister, Herman Haluschenko, accused Russia of “trying to cause maximum damage to our energy system on the eve of winter.”
The aerial assault, which resulted in at least one death in a residential building in the capital, Kyiv, followed days of euphoria in Ukraine sparked by one of its biggest military successes — the retaking last week of the southern city of Kherson.
The power grid was already battered by previous attacks that destroyed an estimated 40% of the country’s energy infrastructure.
Russian President Vladimir Putin has not commented on the retreat from Kherson since his troops pulled out in the face of a Ukrainian offensive. But the stunning scale of Tuesday’s strikes spoke volumes and hinted at anger in the Kremlin.
By striking targets in the late afternoon, not long before dusk, the Russian military forced rescue workers to labor in the dark and gave repair crews scant time to assess the damage by daylight.
More than a dozen regions — among them Lviv in the west, Kharkiv in the northeast and others in between — reported strikes or efforts by their air defenses to shoot missiles down. At least a dozen regions reported power outages, affecting cities that together have millions of people. Almost half of the Kyiv region lost power, authorities said.
“Most of the hits were recorded in the center and in the north of the country. In the capital, the situation is very difficult,” said a senior official, Kyrylo Tymoshenko.
He said a total of 15 energy targets were damaged and claimed that 70 missiles were shot down. A Ukrainian Air Force spokesman said Russia used X-101 and X-555 cruise missiles.
As city after city reported attacks, Tymoshenko urged Ukrainians to “hang in there.”
With its battlefield losses mounting, Russia has increasingly resorted to targeting Ukraine’s power grid, seemingly hoping to turn the approach of winter into a weapon by leaving people in the cold and dark.
Dutch Foreign Minister Wopke Hoekstra took to a bomb shelter in Kyiv after meeting his Ukrainian counterpart and, from his place of safety, described the bombardment as “an enormous motivation to keep standing shoulder-to-shoulder” with Ukraine.
The strikes came as authorities were already working furiously to get Kherson back on its feet and beginning to investigate alleged Russian abuses there and in the surrounding area.
The southern city is without power and water, and the head of the UN human rights office’s monitoring mission in Ukraine, Matilda Bogner, decried a “dire humanitarian situation” there.
Speaking from Kyiv, Bogner said her teams are looking to travel to Kherson to try to verify allegations of nearly 80 cases of forced disappearances and arbitrary detention.
The head of the National Police of Ukraine, Igor Klymenko, said authorities are to start investigating reports from Kherson residents that Russian forces set up at least three alleged torture sites in now-liberated parts of the wider Kherson region.
The retaking of Kherson dealt another stinging blow to the Kremlin. Zelenskyy likened the recapture to the Allied landings in France on D-Day in World War II, saying both were watershed events on the road to eventual victory.
But large parts of eastern and southern Ukraine remain under Russian control, and fighting continues.
In other developments, leaders of most of the world’s economic powers were drawing closer to the approval of a declaration strongly denouncing Russia’s invasion.
On Tuesday, US President Joe Biden and Zelenskyy pressed fellow G20 leaders at the summit in Indonesia for a robust condemnation of Russia’s nuclear threats and food embargoes. More discussion and a possible vote come Wednesday.
Copyright ©2025Living Media India Limited. For reprint rights: Syndications Today. India Today Group.",Neutral
,Russian missiles cross into NATO member Poland: report,Polish Prime Minister Mateusz Morawiecki has called for an emergency meeting with national security and defense ministers.,https://www.dw.com/en/russian-missiles-cross-into-nato-member-poland-report/a-63770954?maca=en-rss-en-all-1573-rdf,Deutsche Welle,general,en,de,2022-11-15T19:01:00+00:00,"US officials say initial findings suggest a missile that hit Poland was fired by Ukrainian forces at an incoming Russian missile.

This live updates article has been closed. For the most recent developments on the missile strike in Poland,please click here.
Speaking to reporters in Russia on Wednesday, Kremlin spokesperson Dmitry Peskov accused some countries of making ""baseless claims"" about the missile incident and said the US response has been more measured in comparison.
""In this instance, attention should be paid to the measured and more professional response from the American side,"" he said.
Biden said he is awaiting the results of an investigation before placing blame on any country.
Russia's defense ministry blamed the explosion S-300 anti-aircraft system but did not provide evidence beyond photographic analysis of the crash. It claimed Polish authorities could have reported that the recovered fragments were from this equipment in order to clear up allegations against Russia.
Ukraine's foreign minister previously called Moscow's claims a ""conspiracy theory.""
NATO said it would discuss the explosion in Poland during its scheduled meeting on Wednesday.
Secretary-General Jens Stoltenberg presided over the NATO ambassadors' meeting in Brussels and will conduct a press conference at 12:30 p.m. (11:30 GMT/UTC), according to a statement from NATO.
Late on Tuesday, Poland said that it was considering requesting emergency discussions underArticle 4 of the NATO founding treaty.
Such discussions are allowed by the article if one of the 30 member nations believes that its territory may be in danger. But as of Wednesday morning in Brussels, Warsaw had not requested such a meeting of the military alliance.
The head of the permanent mission of Russia to the United Nations decried the incident as an attempt to foment further conflict.
""There is an attempt to provoke a direct military clash between NATO and Russia, with all the consequences for the world,"" Dmitry Polyansky said on Telegram.
Early findings, according to three US officials, indicate that the missile that struck Poland on Tuesday and killed two people was launched by Ukrainian forces to intercept an approaching Russian missile, the AP and dpa news agencies reported on Wednesday.
The Ukrainians were caught in a blistering attack against their electrical infrastructure by Russian forces.
The White House has been cautious in its response and has not attributed blame for the missile.
The officials saying it was possibly a Ukrainian anti-aircraft missile aimed at an incoming Russian rocket spoke on condition of anonymity because they were not authorized to discuss the matter publicly.
US President Joe Biden has met with NATO and G7 leaders in hastily arranged talks, following the explosion in Poland which killed two.
Biden said it was there was agreement to support Poland's investigation and told reporters ""I'm going to make sure we figure out exactly what happened.""
When asked whether a missile could have been fired from Russia, Biden said: ""There is preliminary information that contests that, I don't want to say that until we completely investigate.""
Biden then said it was ""unlikely"" that it was fired from Russia judging by trajectory.
Following explosions near Poland's border with Ukraine, German Chancellor Olaf Scholz announced in a statement that he had spoken with Polish President Andrzej Duda and had sent his sympathies to him and his people.
""This is a terrible incident and it is necessary to carefully clarify how it came about,"" Scholz said, according to the statement.
Turkish President Tayyip Erdogan said on Wednesday that he believes Moscow when it said that it was not a Russian missiles that Polish territory.
""Russia saying this has nothing to do with them and (US President Joe) Biden saying these missiles are not Russian-made show that this has nothing to do with Russia,"" Erdogan said.
The Turkish leader said he will speak with Vladimir Putin when he returns home.
China issued an appeal for restrain on Wednesday, following a fatal missile attack on a Polish hamlet close to the Ukrainian border.
""Under the current situation, all relevant parties should stay calm and exercise restraint to avoid escalation of the situation,"" foreign ministry spokeswoman Mao Ning said.
Russian missile attacks on Ukrainian cities and civilian infrastructure have been condemned in a joint statement issued by NATO and G7 leaders on the sidelines of the G20 summit in Bali.
The explosion in the eastern part of Poland was discussed with a resolve to fully support and assist Poland's ongoing investigation. Leaders agreed to keep in ""close touch to determine appropriate next steps as the investigation proceeds.""
Support for Ukraine was reaffirmed, including readiness to ""hold Russia accountable for its brazen attacks in Ukrainian communities.""
The Secretary General of the United Nations, Antonio Guterres is ""very concerned by the reports of a missile exploding on Polish territory,"" a statement issued by the UN said.
According to the statement, Guterres stressed that it was ""absolutely essential to avoid escalating the war in Ukraine.""
Guterres extended condolences to the families of the victims and hoped for a thorough investigation.
US Secretary of State Antony Blinken said he had called the foreign ministers of Poland and Ukraine ""regarding the explosion in eastern Poland,"" and they had ""pledged to remain closely coordinated in the days ahead as the investigation proceeds and we determine appropriate next steps.""
The comments on Twitter follow an earlier statement released by the White House in which President Joe Biden offered condolences and full support and assistance with Poland's investigation into the ""explosion"" in eastern Ukraine.
The Permanent Representative of Poland to the UN, Krzysztof Szczerski, said that Poland's stance would be presented before the UN Security Council.
""On Wednesday, at the afternoon session of the Un Security Council, I will present the Polish position on the current situation,"" Szczerski said in a tweet.
It comes after Poland's Ministry of Foreign Affairs released a statement saying, ""A Russian-made missile fell, killing two citizens in the Republic of Poland.""
This was followed by calls for calm from the country's prime minister and a statement from Poland's President Andrzej Duda to say the circumstances were still under investigation.
""We do not for the moment have unequivocal evidence of who fired the missile. An investigation is ongoing. It was most probably Russian-made,"" Duda told reporters on Wednesday.
Prime Minister of Italy Giorgia Meloni expressed solidarity with the government and people of Poland in a post on Twitter.
""I am now meeting with NATO Allies on the fringes of the G20 to check the facts and consider next steps,"" Meloni said while highlighting the gravity of the situation.
""It is a confirmation of the seriousness and consequences of the Russian aggression against Ukraine,"" Meloni said.
US President Joe Biden has spoken to Poland's President Andrzej Duda after two people were killed in an apparent missile strike, the circumstances of which have yet to be determined.
""President Biden offered full US support for and assistance with Poland's investigation. President Biden reaffirmed the United States' ironclad commitment to NATO,"" a White House statement read.
The leaders said that their teams would remain in close communication ""to determine next steps as the investigation proceeds.""
Poland's Prime Minister Mateusz Morawiecki has called for calm after a missile killed two people in a Polish village near the border with Ukraine.
""I am calling on all Poles to remain calm in the face of this tragedy... We must exercise restraint and caution,"" Morawiecki said following emergency government talks in Warsaw.
Meanwhile, Polish news station Radio ZET NEWS cited Poland's President Andrzej Duda as saying that there was no conclusive evidence as to who fired the missile and that investigations were underway.
The news station reported the president as saying that it was most likely a Russian-made rocket.
German Chancellor Olaf Scholz has spoken to Poland's President Adrzej Duda over the phone to offer condolences and also pledge support, according to government spokesman Steffen Hebestreit.
""Poland will closely investigate the circumstances of the incident in which two citizens died last night,"" Hebestreit said on Twitter. ""Germany stands close to our NATO partner Poland,"" the German government spokesman said.
A NATO spokesperson says the secretary general of the alliance Jens Stoltenberg would be holding urgent talks on Wednesday with ambassadors from member states.
""The Secretary General will chair an emergency meeting of NATO ambassadors tomorrow to discuss this tragic incident,"" NATO spokeswoman Oana Lungescu said.
The Ministry of Foreign Affairs in Poland hasreleased a statementto say that ""a Russian-made missile fell, killing two citizens in the Republic of Poland.""
The statement issued by ministry spokesperson Lukasz Jasina said that the ambassador of the Russian Federation had been summoned and ""demanded immediate detailed explanations.""
British Prime Minister Rishi Sunak took to Twitter to say that talks between himself, the foreign secretary and the defence secretary had taken place.
Sunak said that the British government ""was urgently looking into reports of a missile strike in Poland and will support our allies as they establish what has happened.""
Sunak went on to say: ""We are also coordinating with our international partners, including NATO.""
Kremlin spokesman Dmitry Peskov said he had no information on an explosion in Poland.
""Unfortunately, I have no information on this,"" Peskov said in response to a question from the Reuters news agency.
Earlier Russia's Defence Ministry called reports a Russian missile had landed inside the borders of NATO member Poland a ""deliberate provocation"" to spread false news about Russia.
Russia pounded Ukraine's energy facilities Tuesday with its biggestbarrage of missilesyet, striking targets across the country and causing widespread blackouts.
Meanwhile, Ukraine's said allegations that one of its own missiles had landed in Poland were a ""conspiracy theory.""
""Russia now promotes a conspiracy theory that it was allegedly a missile of Ukrainian air defense that fell on the territory of Poland. This is not true. No one should buy Russian propaganda or amplify its messages,"" Foreign Minister Dmytro Kuleba said on Twitter.
Britain's Foreign Secretary James Cleverly said on Twitter that the UK was ""urgently"" looking into reports of missiles landing in Polish territory.
""We are urgently looking into reports of missiles landing in Poland, and are in contact with our Polish friends and NATO allies,"" Cleverly's tweeted
Earlier the British politician had tweeted about ""The callous targeting of Ukrainian cities with more sickening missile attacks,"" saying that it ""shows only Putin's weakness.""
European Council President Charles Michel will call an emergency meeting ofEU leadersat the G20 summit.
""I will propose a coordination meeting on Wednesday with EU leaders attending G20 here in Bali,"" Michel said in a tweet following a conversation with Poland's Prime Minister Mateus Morawiecki.
He assured Poland's premier of the bloc's support after the deadly blast.
European Commission President Ursula von der Leyen said  she was ""alarmed"" by reports of an explosion in Poland.
""We are closely monitoring the situation and are in touch with Polish authorities and partners and allies"", she said on Twitter.
Roberta Metsola, the president of the European Parliament, also said she was ""deeply concerned at developments in Poland.""
She added her ""thoughts & solidarity are with the people of Poland.""
Polish President Andrzej Duda spoke with US President Joe Biden.
""The conversation between the US and Polish presidents is ongoing,"" Polish presidential adviser Jakub Kumoch said on Twitter.
The discussion comes after Warsaw placed its military on heightened alert after an emergency national security council meeting.
In the US, Pentagon spokesman Pat Ryder said the US was ""looking into"" media reports that Russian missiles had landed inside
Poland but he added, ""when it comes to our security commitments and Article V we have been crystal clear that we will defend every inch of NATO territory.""
The US State Department said Washington ""will determine what happened and what appropriate next steps would be.""
Polish President Andrzej Duda discussed consultations under Article 4 of the NATO military alliance with Secretary General Jens Stoltenberg his office said on Twitter.
It is the part of the NATO treaty that covers the case when a member state feels threatened by another country.
Stoltenberg said NATO was ""monitoring the situation and Allies are closely consulting,"" after two people died in an explosion in a Polish village near the border with Ukraine.
Allies are investigating unconfirmed reports the blast was caused by stray Russian missiles.
Stoltenberg said it was, ""important that all facts are established.""
Polish government spokesman Piotr Muller said Poland was also increasing the readiness of some military units.
The European Union stands with Poland, the president of the European Council Charles Michel, said in a tweet.
He added hew as shocked by the news that people have been killed.
""I am in contact with Polish authorities, members of the European Council and other allies."" he wrote.
Ukrainian President Volodymyr Zelenskyy accused Russia of firing missiles into Polish territory.
In a video message, Zelenskyy described the strike as a blow to collective security. He also said the strike was a ""significant escalation.""
""Today, something that we have been warning for a long time has also happened. Terror is not limited to our state borders. Russian missiles hit Poland ... Hit missiles on NATO territory. This is a Russian missile attack on collective security! This is a very significant escalation,"" Zelensky said in a video message.
A NATO official told DW's Teri Schultz in Brussels that officials were looking into the reports and consulting closely with Poland.
Schultz reported it was highly likely there would be an Article 4 meeting at NATO in Brussels on Wednesday morning.
Article 4 of the NATO treaty covers the case when a member state feels threatened by another country or a terrorist organization.  The talks look at whether a threat exists and how to counter it, with decisions arrived at unanimously. Article 4 does not, however, mean that there will be direct pressure to act.
The Pentagon said it could not confirm the reports.
""We are aware of the press reports alleging that two Russian missiles have struck a location inside Poland near the Ukraine border. I can tell you that we don't have any information at this time to corroborate those reports and are looking into this further,"" Pentagon spokesperson Patrick Ryder told a news briefing.
The White House National Security Council also said it was verifying the news.
""We've seen these reports out of Poland and are working with the Polish government to gather more information,"" NSC spokeswoman Adrienne Watson wrote on Twitter.
Russia's Defense Ministry has called the reports ""a deliberate provocation.""
It said Russian forces did not fire any missiles in the area and rejected responsibility
""Statements by Polish media and officials about 'Russian' missiles allegedly falling in the area of the settlement of Przewodow are a deliberate provocation aimed  at escalating the situation,"" the ministry said in a statement.
It added that images shared by Polish media showed no sign of Russian weapons.
German Foreign Minister Annalena Baerbock said Berlin was ""monitoring the situation closely.""
She said Berlin was in contact with neighboring Poland and other NATO allies.
Latvian Deputy Prime Minister Artis Pabriks, who is also Latvia's defense minister, said explosions in the Polish village were caused by a missile strike, theWall Street Journalreported.
Pabriks told the newspaper that Polish officials confirmed the news about missiles strikes.
""Criminal Russian regime fired missiles which target not only Ukrainian civilians but also landed on NATO territory in Poland. Latvia fully stands with Polish friends and condemns this crime,"" Pabriks wrote on Twitter.
The Hungarian government spokesperson, Zoltan Kovacs, said that Hungarian Prime Minister Victor Orban has convened a meeting of the Defense Council as well. The meeting is underway.
Kovacs said the meeting was in response to the ""stop the oil transfer through the Druzbha pipeline and the missile hitting territory of Poland.""
Czech Prime Minister Petr Fiala wrote on Twitter that if Poland confirmed the alleged Russian missile strikes, it ""will be a further escalation by Russia.""
Fiala added that Czech Republic stood ""firmly behind our EU and NATO ally.""
Piotr Mueller, the spokesman for Polish Prime Minister Mateusz Morawiecki, wrote on Twitter that the premier has called for an emergency meeting with national security ministers and defense ministers.
Mueller said the urgent meeting was due to a ""crisis situation.""
Russian missile strikes have crossed into Poland, killing two people, the Associated Press (AP) news agency reported on Tuesday.
Polish media reported that two people diedTuesday afternoonafter a projectile struck Przewodow, a Polish village near the border with Ukraine.
The AP cited a US intelligence official, but the Pentagon said it could not confirm the reports.
Russian missiles struck briefly multipleUkrainiancities earlier on Tuesday, hours after Ukrainian President Zelenksyy delivered a video address to leaders of the G20 in Bali, Indonesia, calling upon leaders to end the war and isolate Russia diplomatically.
Zelenskyy said some 85 Russian missiles rained down on several Ukrainian cities, including in capital city Kyiv.
Other major Ukrainian cities reported massive power outages following the strikes.
Moldova also lost power Tuesday temporarily, after Russian missiles strikes on Ukrainian energy infrastructure downed a key power transmission line to the small nation to the south of Ukraine.
lo,rm, ss/fb (AP, AFP, dpa, Reuters)",Neutral
Reuters,International donors conference in Warsaw raises $6.5 billion for Ukraine-Polish PM,"WARSAW &#8212; An international donors conference in Warsaw collecting funds for Ukraine hosted on Thursday raised 6.5 billion dollars to help the war-torn country, Poland&#8217;s Prime Minister Mateusz Morawiecki said. Countries such as Finland, the Czech Republic, Croatia and others pledged millions of euros to support humanitarian and military efforts in Ukraine as part of [&#8230;]",https://financialpost.com/pmn/business-pmn/international-donors-conference-in-warsaw-raises-6-5-billion-for-ukraine-polish-pm,Financial Post | Canada Business News,business,en,us,2022-05-05T12:28:29+00:00,[ERROR: 403 Client Error: Forbidden for url: https://financialpost.com/pmn/business-pmn/international-donors-conference-in-warsaw-raises-6-5-billion-for-ukraine-polish-pm],NA
